name,published_at,data
dataStream,2015-12-09T10:19:48.708Z,850;18;942
dataStream,2015-12-09T10:20:48.709Z,850;20;889
dataStream,2015-12-09T10:21:48.716Z,850;18;843
dataStream,2015-12-09T10:22:48.708Z,850;20;837
dataStream,2015-12-09T10:23:48.709Z,900;19;997
dataStream,2015-12-09T10:24:48.724Z,900;18;973
dataStream,2015-12-09T10:25:48.710Z,900;18;781
dataStream,2015-12-09T10:26:48.712Z,926;17;875
dataStream,2015-12-09T10:27:48.710Z,950;20;943
dataStream,2015-12-09T10:28:48.714Z,950;20;869
dataStream,2015-12-09T10:29:48.711Z,950;18;827
dataStream,2015-12-09T10:30:48.712Z,1000;18;889
dataStream,2015-12-09T10:31:48.712Z,1000;18;866
dataStream,2015-12-09T10:32:48.711Z,1000;17;895
dataStream,2015-12-09T10:33:48.713Z,1000;20;754
dataStream,2015-12-09T10:34:48.727Z,1000;18;801
dataStream,2015-12-09T10:35:48.715Z,1000;20;776
dataStream,2015-12-09T10:36:48.716Z,1000;20;919
dataStream,2015-12-09T10:37:48.714Z,1000;20;830
dataStream,2015-12-09T10:38:48.713Z,1000;19;998
dataStream,2015-12-09T10:39:48.717Z,1050;19;791
dataStream,2015-12-09T10:40:48.714Z,1050;17;915
dataStream,2015-12-09T10:41:48.720Z,1050;20;948
dataStream,2015-12-09T10:42:48.716Z,1050;19;772
dataStream,2015-12-09T10:43:48.714Z,1050;20;941
dataStream,2015-12-09T10:44:48.720Z,1050;18;823
dataStream,2015-12-09T10:45:48.716Z,1050;20;930
dataStream,2015-12-09T10:46:48.717Z,1050;20;942
dataStream,2015-12-09T10:47:48.721Z,1050;20;959
dataStream,2015-12-09T10:48:48.717Z,1050;18;1006
dataStream,2015-12-09T10:49:48.716Z,1050;17;907
dataStream,2015-12-09T10:50:48.723Z,1050;17;891
dataStream,2015-12-09T10:51:48.721Z,1050;18;841
dataStream,2015-12-09T10:52:48.720Z,1050;17;916
dataStream,2015-12-09T10:53:48.718Z,1050;19;781
dataStream,2015-12-09T10:54:48.718Z,1050;17;871
dataStream,2015-12-09T10:55:48.719Z,1050;18;881
dataStream,2015-12-09T10:56:48.721Z,1050;17;892
dataStream,2015-12-09T10:57:48.719Z,1050;17;866
dataStream,2015-12-09T10:58:48.718Z,1050;17;921
dataStream,2015-12-09T10:59:48.720Z,1050;18;791
dataStream,2015-12-09T11:00:48.720Z,1095;19;752
dataStream,2015-12-09T11:01:48.720Z,1100;19;758
dataStream,2015-12-09T11:02:48.721Z,1100;18;896
dataStream,2015-12-09T11:03:48.720Z,1100;19;991
dataStream,2015-12-09T11:04:48.721Z,1100;18;1037
dataStream,2015-12-09T11:05:48.721Z,1100;18;831
dataStream,2015-12-09T11:06:48.723Z,1100;18;820
dataStream,2015-12-09T11:07:48.721Z,1100;20;830
dataStream,2015-12-09T11:08:48.722Z,1100;19;801
dataStream,2015-12-09T11:09:48.722Z,1100;17;859
dataStream,2015-12-09T11:10:48.723Z,1100;18;786
dataStream,2015-12-09T11:11:48.723Z,1100;19;972
dataStream,2015-12-09T11:12:48.723Z,1100;20;858
dataStream,2015-12-09T11:13:48.723Z,1100;19;960
dataStream,2015-12-09T11:14:48.726Z,1100;18;918
dataStream,2015-12-09T11:15:48.723Z,1100;20;869
dataStream,2015-12-09T11:16:48.724Z,1100;20;844
dataStream,2015-12-09T11:17:48.725Z,1100;20;796
dataStream,2015-12-09T11:18:48.725Z,1100;18;966
dataStream,2015-12-09T11:19:48.834Z,1100;18;807
dataStream,2015-12-09T11:20:48.724Z,1100;19;795
dataStream,2015-12-09T11:21:48.726Z,1100;20;911
dataStream,2015-12-09T11:22:48.725Z,1100;18;800
dataStream,2015-12-09T11:23:48.727Z,1100;18;876
dataStream,2015-12-09T11:24:48.728Z,1100;17;856
dataStream,2015-12-09T11:25:48.728Z,1100;18;828
dataStream,2015-12-09T11:26:48.727Z,1100;19;828
dataStream,2015-12-09T11:27:48.731Z,1100;20;880
dataStream,2015-12-09T11:28:48.727Z,1100;19;797
dataStream,2015-12-09T11:29:48.731Z,1100;18;827
dataStream,2015-12-09T11:30:48.728Z,1100;20;815
dataStream,2015-12-09T11:31:48.728Z,1100;18;810
dataStream,2015-12-09T11:32:48.728Z,1100;19;791
dataStream,2015-12-09T11:33:48.729Z,1100;20;894
dataStream,2015-12-09T11:34:48.733Z,1100;19;970
dataStream,2015-12-09T11:35:48.734Z,1100;19;972
dataStream,2015-12-09T11:36:48.729Z,1100;19;811
dataStream,2015-12-09T11:37:48.733Z,1100;19;961
dataStream,2015-12-09T11:38:48.729Z,1100;20;967
dataStream,2015-12-09T11:39:48.730Z,1100;20;935
dataStream,2015-12-09T11:40:48.730Z,1100;18;882
dataStream,2015-12-09T11:41:48.731Z,1100;20;950
dataStream,2015-12-09T11:42:48.731Z,1100;20;930
dataStream,2015-12-09T11:43:48.731Z,1100;20;940
dataStream,2015-12-09T11:44:48.732Z,1100;19;772
dataStream,2015-12-09T11:45:48.731Z,1100;18;808
dataStream,2015-12-09T11:46:48.731Z,1100;18;871
dataStream,2015-12-09T11:47:48.732Z,1100;20;916
dataStream,2015-12-09T11:48:48.737Z,1100;18;949
dataStream,2015-12-09T11:49:48.733Z,1100;19;943
dataStream,2015-12-09T11:50:48.732Z,1100;20;822
dataStream,2015-12-09T11:51:48.733Z,1124;18;848
dataStream,2015-12-09T11:52:48.734Z,1108;19;960
dataStream,2015-12-09T11:53:48.734Z,1146;20;941
dataStream,2015-12-09T11:54:48.733Z,1150;18;821
dataStream,2015-12-09T11:55:48.734Z,1150;19;930
dataStream,2015-12-09T11:56:48.734Z,1150;19;936
dataStream,2015-12-09T11:57:48.735Z,1150;19;858
dataStream,2015-12-09T11:58:48.735Z,1150;18;923
dataStream,2015-12-09T11:59:48.736Z,1150;19;834
dataStream,2015-12-09T12:00:48.735Z,1150;18;933
dataStream,2015-12-09T12:01:48.735Z,1150;18;900
dataStream,2015-12-09T12:02:48.735Z,1150;18;838
dataStream,2015-12-09T12:03:48.737Z,1150;20;827
dataStream,2015-12-09T12:04:48.735Z,1150;20;781
dataStream,2015-12-09T12:05:48.736Z,1150;18;810
dataStream,2015-12-09T12:06:48.735Z,1150;19;1003
dataStream,2015-12-09T12:07:48.737Z,1150;20;786
dataStream,2015-12-09T12:08:48.737Z,1150;19;983
dataStream,2015-12-09T12:09:48.736Z,1150;18;940
dataStream,2015-12-09T12:10:48.737Z,1150;19;958
dataStream,2015-12-09T12:11:48.736Z,1150;18;795
dataStream,2015-12-09T12:12:48.737Z,1150;17;894
dataStream,2015-12-09T12:13:48.736Z,1150;17;972
dataStream,2015-12-09T12:14:48.740Z,1150;20;844
dataStream,2015-12-09T12:15:48.740Z,1150;18;792
dataStream,2015-12-09T12:16:48.738Z,1150;19;768
dataStream,2015-12-09T12:17:48.738Z,1150;19;758
dataStream,2015-12-09T12:18:48.739Z,1150;20;863
dataStream,2015-12-09T12:19:48.739Z,1150;18;993
dataStream,2015-12-09T12:20:48.738Z,1150;20;900
dataStream,2015-12-09T12:21:48.739Z,1150;20;770
dataStream,2015-12-09T12:22:48.742Z,1150;18;988
dataStream,2015-12-09T12:23:48.740Z,1150;17;963
dataStream,2015-12-09T12:24:48.739Z,1150;19;985
dataStream,2015-12-09T12:25:48.740Z,1150;20;810
dataStream,2015-12-09T12:26:48.739Z,1150;17;941
dataStream,2015-12-09T12:27:48.741Z,1150;20;977
dataStream,2015-12-09T12:28:48.740Z,1150;19;987
dataStream,2015-12-09T12:29:48.741Z,1150;18;936
dataStream,2015-12-09T12:30:48.741Z,1150;19;964
dataStream,2015-12-09T12:31:48.740Z,1150;19;775
dataStream,2015-12-09T12:32:48.742Z,1200;20;861
dataStream,2015-12-09T12:33:48.740Z,1200;20;768
dataStream,2015-12-09T12:34:48.741Z,1200;19;776
dataStream,2015-12-09T12:35:48.740Z,1200;19;757
dataStream,2015-12-09T12:36:48.742Z,1200;20;943
dataStream,2015-12-09T12:37:48.741Z,1200;17;974
dataStream,2015-12-09T12:38:48.743Z,1200;18;1015
dataStream,2015-12-09T12:39:48.743Z,1151;18;1031
dataStream,2015-12-09T12:40:48.741Z,1150;20;828
dataStream,2015-12-09T12:41:48.743Z,1150;19;926
dataStream,2015-12-09T12:42:48.741Z,1150;18;990
dataStream,2015-12-09T12:43:48.741Z,1150;20;976
dataStream,2015-12-09T12:44:48.766Z,1150;17;965
dataStream,2015-12-09T12:45:48.744Z,1200;18;993
dataStream,2015-12-09T12:46:48.744Z,1152;20;821
dataStream,2015-12-09T12:47:48.743Z,1150;19;772
dataStream,2015-12-09T12:48:48.743Z,1150;20;977
dataStream,2015-12-09T12:49:48.744Z,1150;20;870
dataStream,2015-12-09T12:50:48.742Z,1150;19;804
dataStream,2015-12-09T12:51:48.746Z,1200;19;789
dataStream,2015-12-09T12:52:48.745Z,1200;19;797
dataStream,2015-12-09T12:53:48.743Z,1200;18;800
dataStream,2015-12-09T12:54:48.744Z,1200;20;867
dataStream,2015-12-09T12:55:48.743Z,1200;18;793
dataStream,2015-12-09T12:56:48.744Z,1200;20;926
dataStream,2015-12-09T12:57:48.743Z,1172;18;967
dataStream,2015-12-09T12:58:48.745Z,1200;18;951
dataStream,2015-12-09T12:59:48.746Z,1250;19;833
dataStream,2015-12-09T13:00:48.745Z,900;20;895
dataStream,2015-12-09T13:01:48.748Z,1200;17;912
dataStream,2015-12-09T13:02:48.744Z,1300;18;814
dataStream,2015-12-09T13:03:48.789Z,1400;19;798
dataStream,2015-12-09T13:04:48.745Z,1350;18;834
dataStream,2015-12-09T13:05:48.745Z,1300;19;992
dataStream,2015-12-09T13:06:48.746Z,1200;17;888
dataStream,2015-12-09T13:07:48.745Z,1150;20;792
dataStream,2015-12-09T13:08:48.746Z,1050;19;776
dataStream,2015-12-09T13:09:48.746Z,800;19;945
dataStream,2015-12-09T13:10:48.745Z,850;17;928
dataStream,2015-12-09T13:11:48.747Z,1000;19;1025
dataStream,2015-12-09T13:12:48.746Z,1100;18;854
dataStream,2015-12-09T13:13:48.746Z,1193;18;817
dataStream,2015-12-09T13:14:48.747Z,800;20;826
dataStream,2015-12-09T13:15:48.750Z,750;20;942
dataStream,2015-12-09T13:16:48.746Z,750;18;800
dataStream,2015-12-09T13:17:48.747Z,800;19;765
dataStream,2015-12-09T13:18:48.748Z,775;18;826
dataStream,2015-12-09T13:19:48.762Z,868;18;881
dataStream,2015-12-09T13:20:48.748Z,850;19;946
dataStream,2015-12-09T13:21:48.748Z,800;18;1033
dataStream,2015-12-09T13:22:48.747Z,800;20;780
dataStream,2015-12-09T13:23:48.750Z,800;20;845
dataStream,2015-12-09T13:24:48.751Z,859;19;991
dataStream,2015-12-09T13:25:48.750Z,800;18;1033
dataStream,2015-12-09T13:26:48.748Z,850;19;957
dataStream,2015-12-09T13:27:48.751Z,850;18;909
dataStream,2015-12-09T13:28:48.750Z,750;20;812
dataStream,2015-12-09T13:29:48.750Z,750;20;781
dataStream,2015-12-09T13:30:48.752Z,750;20;849
dataStream,2015-12-09T13:31:48.749Z,800;19;1004
dataStream,2015-12-09T13:32:48.749Z,1050;18;1015
dataStream,2015-12-09T13:33:48.749Z,1050;18;1010
dataStream,2015-12-09T13:34:48.749Z,1100;19;932
dataStream,2015-12-09T13:35:48.750Z,1100;19;754
dataStream,2015-12-09T13:36:48.751Z,1100;19;996
dataStream,2015-12-09T13:37:48.752Z,1100;19;753
dataStream,2015-12-09T13:38:48.751Z,1100;17;969
dataStream,2015-12-09T13:39:48.752Z,1100;18;1024
dataStream,2015-12-09T13:40:48.751Z,1100;18;792
dataStream,2015-12-09T13:41:48.750Z,1100;18;1023
dataStream,2015-12-09T13:42:48.754Z,1101;19;1015
dataStream,2015-12-09T13:43:48.750Z,1150;18;834
dataStream,2015-12-09T13:44:48.751Z,1200;20;791
dataStream,2015-12-09T13:45:48.751Z,1250;17;1024
dataStream,2015-12-09T13:46:48.750Z,1250;19;760
dataStream,2015-12-09T13:47:48.752Z,1250;18;839
dataStream,2015-12-09T13:48:48.762Z,1200;19;998
dataStream,2015-12-09T13:49:48.754Z,1200;18;957
dataStream,2015-12-09T13:50:48.759Z,1200;20;795
dataStream,2015-12-09T13:51:48.780Z,1200;18;1015
dataStream,2015-12-09T13:52:48.754Z,1200;20;858
dataStream,2015-12-09T13:53:48.759Z,1250;20;792
dataStream,2015-12-09T13:54:48.772Z,1250;19;937
dataStream,2015-12-09T13:55:48.805Z,1300;20;980
dataStream,2015-12-09T13:56:48.784Z,1350;20;826
dataStream,2015-12-09T13:57:48.867Z,1350;18;996
dataStream,2015-12-09T13:58:48.752Z,1400;19;959
dataStream,2015-12-09T13:59:48.761Z,1400;18;990
dataStream,2015-12-09T14:00:48.771Z,1400;20;858
dataStream,2015-12-09T14:01:48.799Z,1400;20;881
dataStream,2015-12-09T14:02:48.816Z,1478;19;982
dataStream,2015-12-09T14:03:48.754Z,1500;19;960
dataStream,2015-12-09T14:04:48.754Z,1450;18;809
dataStream,2015-12-09T14:05:48.753Z,1500;19;998
dataStream,2015-12-09T14:06:48.754Z,1450;19;988
dataStream,2015-12-09T14:07:48.756Z,1447;19;772
dataStream,2015-12-09T14:08:48.755Z,1400;18;964
dataStream,2015-12-09T14:09:48.755Z,1350;18;803
dataStream,2015-12-09T14:10:48.757Z,1220;20;812
dataStream,2015-12-09T14:11:48.755Z,1150;20;773
dataStream,2015-12-09T14:12:48.755Z,1100;19;1006
dataStream,2015-12-09T14:13:48.757Z,1050;19;773
dataStream,2015-12-09T14:14:48.755Z,1050;19;999
dataStream,2015-12-09T14:15:48.756Z,1000;20;914
dataStream,2015-12-09T14:16:48.755Z,1050;18;1037
dataStream,2015-12-09T14:17:48.760Z,1050;20;754
dataStream,2015-12-09T14:18:48.756Z,1050;20;773
dataStream,2015-12-09T14:19:48.757Z,1000;19;1002
dataStream,2015-12-09T14:20:48.757Z,1000;20;818
dataStream,2015-12-09T14:21:48.757Z,1050;19;782
dataStream,2015-12-09T14:22:48.760Z,1000;20;895
dataStream,2015-12-09T14:23:48.757Z,1000;20;773
dataStream,2015-12-09T14:24:48.758Z,950;19;774
dataStream,2015-12-09T14:25:48.757Z,900;20;786
dataStream,2015-12-09T14:26:48.759Z,817;18;977
dataStream,2015-12-09T14:27:48.758Z,700;19;1019
dataStream,2015-12-09T14:28:48.766Z,843;19;964
dataStream,2015-12-09T14:29:48.757Z,900;18;795
dataStream,2015-12-09T14:30:48.758Z,848;18;998
dataStream,2015-12-09T14:31:48.759Z,700;20;771
dataStream,2015-12-09T14:32:48.759Z,713;20;767
dataStream,2015-12-09T14:33:48.768Z,873;20;745
dataStream,2015-12-09T14:34:48.759Z,850;19;1017
dataStream,2015-12-09T14:35:48.759Z,800;18;927
dataStream,2015-12-09T14:36:48.760Z,750;17;1058
dataStream,2015-12-09T14:37:48.759Z,850;18;1045
dataStream,2015-12-09T14:38:48.759Z,850;17;1000
dataStream,2015-12-09T14:39:48.780Z,900;18;819
dataStream,2015-12-09T14:40:48.760Z,950;20;833
dataStream,2015-12-09T14:41:48.760Z,1000;18;1067
dataStream,2015-12-09T14:42:48.770Z,1050;18;946
dataStream,2015-12-09T14:43:48.763Z,1100;17;984
dataStream,2015-12-09T14:44:48.763Z,1150;18;1027
dataStream,2015-12-09T14:45:48.760Z,1100;20;754
dataStream,2015-12-09T14:46:48.761Z,1050;19;745
dataStream,2015-12-09T14:47:48.760Z,1012;17;937
dataStream,2015-12-09T14:48:48.762Z,1100;19;844
dataStream,2015-12-09T14:49:48.762Z,1050;18;973
dataStream,2015-12-09T14:50:48.763Z,950;20;745
dataStream,2015-12-09T14:51:48.762Z,900;18;887
dataStream,2015-12-09T14:52:48.761Z,900;19;754
dataStream,2015-12-09T14:53:48.763Z,850;18;935
dataStream,2015-12-09T14:54:48.764Z,900;20;941
dataStream,2015-12-09T14:55:48.764Z,873;18;797
dataStream,2015-12-09T14:56:48.763Z,950;17;974
dataStream,2015-12-09T14:57:48.763Z,1000;18;813
dataStream,2015-12-09T14:58:48.763Z,1000;17;867
dataStream,2015-12-09T14:59:48.764Z,1000;17;863
dataStream,2015-12-09T15:00:48.764Z,950;20;928
dataStream,2015-12-09T15:01:48.763Z,900;18;827
dataStream,2015-12-09T15:02:48.763Z,900;19;795
dataStream,2015-12-09T15:03:48.763Z,900;20;878
dataStream,2015-12-09T15:04:48.765Z,950;19;833
dataStream,2015-12-09T15:05:48.765Z,950;18;807
dataStream,2015-12-09T15:06:48.767Z,900;19;971
dataStream,2015-12-09T15:07:48.764Z,800;19;969
dataStream,2015-12-09T15:08:48.766Z,750;20;897
dataStream,2015-12-09T15:09:48.766Z,700;20;947
dataStream,2015-12-09T15:10:48.766Z,700;19;972
dataStream,2015-12-09T15:11:48.770Z,700;18;810
dataStream,2015-12-09T15:12:48.767Z,706;19;987
dataStream,2015-12-09T15:13:48.812Z,800;18;829
dataStream,2015-12-09T15:14:48.770Z,800;18;969
dataStream,2015-12-09T15:15:48.770Z,750;19;996
dataStream,2015-12-09T15:16:48.768Z,600;18;841
dataStream,2015-12-09T15:17:48.766Z,550;18;961
dataStream,2015-12-09T15:18:48.770Z,622;18;993
dataStream,2015-12-09T15:19:48.775Z,650;19;984
dataStream,2015-12-09T15:20:48.768Z,500;18;789
dataStream,2015-12-09T15:21:48.768Z,450;20;783
dataStream,2015-12-09T15:22:48.768Z,450;20;767
dataStream,2015-12-09T15:23:48.768Z,400;20;783
dataStream,2015-12-09T15:24:48.770Z,400;19;774
dataStream,2015-12-09T15:25:48.770Z,400;20;940
dataStream,2015-12-09T15:26:48.770Z,400;18;996
dataStream,2015-12-09T15:27:48.769Z,350;19;968
dataStream,2015-12-09T15:28:48.769Z,350;19;768
dataStream,2015-12-09T15:29:48.769Z,350;19;939
dataStream,2015-12-09T15:30:48.769Z,350;17;921
dataStream,2015-12-09T15:31:48.771Z,304;20;767
dataStream,2015-12-09T15:32:48.770Z,300;18;803
dataStream,2015-12-09T15:33:48.771Z,300;18;1025
dataStream,2015-12-09T15:34:48.770Z,300;19;945
dataStream,2015-12-09T15:35:48.771Z,300;19;974
dataStream,2015-12-09T15:36:48.771Z,250;20;796
dataStream,2015-12-09T15:37:48.771Z,250;18;831
dataStream,2015-12-09T15:38:48.771Z,250;18;897
dataStream,2015-12-09T15:39:48.772Z,250;18;792
dataStream,2015-12-09T15:40:48.771Z,250;18;1033
dataStream,2015-12-09T15:41:48.772Z,200;19;765
dataStream,2015-12-09T15:42:48.773Z,200;18;1030
dataStream,2015-12-09T15:43:48.772Z,200;18;881
dataStream,2015-12-09T15:44:48.773Z,200;19;850
dataStream,2015-12-09T15:45:48.774Z,200;19;755
dataStream,2015-12-09T15:46:48.775Z,200;18;789
dataStream,2015-12-09T15:47:48.773Z,150;20;810
dataStream,2015-12-09T15:48:48.776Z,150;18;890
dataStream,2015-12-09T15:49:48.774Z,150;17;980
dataStream,2015-12-09T15:50:48.774Z,150;18;814
dataStream,2015-12-09T15:51:48.773Z,150;17;980
dataStream,2015-12-09T15:52:48.775Z,110;20;745
dataStream,2015-12-09T15:53:48.774Z,100;19;748
dataStream,2015-12-09T15:54:48.776Z,100;20;773
dataStream,2015-12-09T15:55:48.776Z,100;19;918
dataStream,2015-12-09T15:56:48.776Z,100;20;784
dataStream,2015-12-09T15:57:48.775Z,100;20;781
dataStream,2015-12-09T15:58:48.778Z,54;18;1039
dataStream,2015-12-09T15:59:48.776Z,50;19;926
dataStream,2015-12-09T16:00:48.777Z,50;19;955
dataStream,2015-12-09T16:01:48.776Z,50;19;831
dataStream,2015-12-09T16:02:48.777Z,50;19;833
dataStream,2015-12-09T16:03:48.776Z,50;18;928
dataStream,2015-12-09T16:04:48.778Z,50;18;913
dataStream,2015-12-09T16:05:48.777Z,50;18;810
dataStream,2015-12-09T16:06:48.778Z,0;18;935
dataStream,2015-12-09T16:07:48.779Z,0;20;873
dataStream,2015-12-09T16:08:48.778Z,0;18;923
dataStream,2015-12-09T16:09:48.777Z,0;18;853
dataStream,2015-12-09T16:10:48.779Z,0;19;990
dataStream,2015-12-09T16:11:48.778Z,0;20;865
dataStream,2015-12-09T16:12:48.779Z,0;18;904
dataStream,2015-12-09T16:13:48.778Z,0;19;957
dataStream,2015-12-09T16:14:48.778Z,0;18;848
dataStream,2015-12-09T16:15:48.779Z,0;19;963
dataStream,2015-12-09T16:16:48.780Z,0;18;898
dataStream,2015-12-09T16:17:48.780Z,0;18;821
dataStream,2015-12-09T16:18:48.779Z,0;20;774
dataStream,2015-12-09T16:19:48.780Z,0;20;798
dataStream,2015-12-09T16:20:48.782Z,0;19;1004
dataStream,2015-12-09T16:21:48.781Z,0;18;848
dataStream,2015-12-09T16:22:48.780Z,0;19;756
dataStream,2015-12-09T16:23:48.781Z,0;19;759
dataStream,2015-12-09T16:24:48.786Z,0;19;760
dataStream,2015-12-09T16:25:48.782Z,0;18;886
dataStream,2015-12-09T16:26:48.781Z,0;19;765
dataStream,2015-12-09T16:27:48.782Z,0;18;934
dataStream,2015-12-09T16:28:48.782Z,0;19;939
dataStream,2015-12-09T16:29:48.782Z,0;20;898
dataStream,2015-12-09T16:30:48.781Z,0;18;963
dataStream,2015-12-09T16:31:48.782Z,0;18;790
dataStream,2015-12-09T16:32:48.782Z,0;18;810
dataStream,2015-12-09T16:33:48.793Z,0;18;787
dataStream,2015-12-09T16:34:48.783Z,0;20;881
dataStream,2015-12-09T16:35:48.783Z,0;19;958
dataStream,2015-12-09T16:36:48.783Z,0;19;792
dataStream,2015-12-09T16:37:48.790Z,0;19;964
dataStream,2015-12-09T16:38:48.783Z,0;18;900
dataStream,2015-12-09T16:39:48.784Z,0;17;940
dataStream,2015-12-09T16:40:48.785Z,0;20;875
dataStream,2015-12-09T16:41:48.784Z,0;20;869
dataStream,2015-12-09T16:42:48.784Z,0;18;965
dataStream,2015-12-09T16:43:48.785Z,0;18;796
dataStream,2015-12-09T16:44:48.784Z,0;18;860
dataStream,2015-12-09T16:45:48.785Z,0;18;802
dataStream,2015-12-09T16:46:48.787Z,0;18;872
dataStream,2015-12-09T16:47:48.785Z,0;18;794
dataStream,2015-12-09T16:48:48.787Z,0;19;956
dataStream,2015-12-09T16:49:48.785Z,0;19;965
dataStream,2015-12-09T16:50:48.787Z,0;20;933
dataStream,2015-12-09T16:51:48.785Z,0;18;836
dataStream,2015-12-09T16:52:48.790Z,0;18;955
dataStream,2015-12-09T16:53:48.796Z,0;18;811
dataStream,2015-12-09T16:54:48.787Z,0;20;909
dataStream,2015-12-09T16:55:48.788Z,0;18;943
dataStream,2015-12-09T16:56:48.788Z,0;19;960
dataStream,2015-12-09T16:57:48.787Z,0;20;926
dataStream,2015-12-09T16:58:48.789Z,0;19;821
dataStream,2015-12-09T16:59:48.788Z,0;18;831
dataStream,2015-12-09T17:00:48.788Z,0;18;962
dataStream,2015-12-09T17:01:48.787Z,0;19;947
dataStream,2015-12-09T17:02:48.791Z,0;19;971
dataStream,2015-12-09T17:03:48.788Z,0;20;919
dataStream,2015-12-09T17:04:48.788Z,0;19;944
dataStream,2015-12-09T17:05:48.789Z,0;20;841
dataStream,2015-12-09T17:06:48.865Z,0;19;779
dataStream,2015-12-09T17:07:48.793Z,0;18;787
dataStream,2015-12-09T17:08:48.790Z,0;18;983
dataStream,2015-12-09T17:09:48.797Z,0;18;1008
dataStream,2015-12-09T17:10:48.792Z,0;19;907
dataStream,2015-12-09T17:11:48.791Z,0;17;977
dataStream,2015-12-09T17:12:48.791Z,0;18;781
dataStream,2015-12-09T17:13:48.791Z,0;19;978
dataStream,2015-12-09T17:14:48.790Z,0;20;822
dataStream,2015-12-09T17:15:48.792Z,0;19;969
dataStream,2015-12-09T17:16:48.791Z,0;18;850
dataStream,2015-12-09T17:17:48.792Z,0;20;931
dataStream,2015-12-09T17:18:48.792Z,0;18;1018
dataStream,2015-12-09T17:19:48.797Z,0;19;990
dataStream,2015-12-09T17:20:48.792Z,0;19;950
dataStream,2015-12-09T17:21:48.793Z,0;18;806
dataStream,2015-12-09T17:22:48.792Z,0;17;938
dataStream,2015-12-09T17:23:48.794Z,0;18;782
dataStream,2015-12-09T17:24:48.792Z,0;18;943
dataStream,2015-12-09T17:25:48.794Z,0;20;905
dataStream,2015-12-09T17:26:48.793Z,0;19;997
dataStream,2015-12-09T17:27:48.794Z,0;18;778
dataStream,2015-12-09T17:28:48.811Z,0;19;990
dataStream,2015-12-09T17:29:48.796Z,0;19;988
dataStream,2015-12-09T17:30:48.794Z,0;19;1007
dataStream,2015-12-09T17:31:48.795Z,0;20;867
dataStream,2015-12-09T17:32:48.794Z,0;19;999
dataStream,2015-12-09T17:33:48.795Z,0;18;872
dataStream,2015-12-09T17:34:48.796Z,0;20;803
dataStream,2015-12-09T17:35:48.799Z,0;20;820
dataStream,2015-12-09T17:36:48.795Z,0;19;976
dataStream,2015-12-09T17:37:48.797Z,0;18;853
dataStream,2015-12-09T17:38:48.796Z,0;19;770
dataStream,2015-12-09T17:39:48.797Z,0;19;984
dataStream,2015-12-09T17:40:48.797Z,0;20;889
dataStream,2015-12-09T17:41:48.798Z,0;20;777
dataStream,2015-12-09T17:42:48.796Z,0;20;862
dataStream,2015-12-09T17:43:48.797Z,0;18;972
dataStream,2015-12-09T17:44:48.797Z,0;18;951
dataStream,2015-12-09T17:45:48.798Z,0;19;981
dataStream,2015-12-09T17:46:48.797Z,0;18;907
dataStream,2015-12-09T17:47:48.799Z,0;19;966
dataStream,2015-12-09T17:48:48.798Z,0;17;844
dataStream,2015-12-09T17:49:48.798Z,0;17;944
dataStream,2015-12-09T17:50:48.798Z,0;19;957
dataStream,2015-12-09T17:51:48.800Z,0;20;942
dataStream,2015-12-09T17:52:48.799Z,0;18;976
dataStream,2015-12-09T17:53:48.801Z,0;17;877
dataStream,2015-12-09T17:54:48.799Z,0;19;991
dataStream,2015-12-09T17:55:48.801Z,0;19;787
dataStream,2015-12-09T17:56:48.799Z,0;19;783
dataStream,2015-12-09T17:57:48.801Z,0;19;991
dataStream,2015-12-09T17:58:48.800Z,0;18;1002
dataStream,2015-12-09T17:59:48.802Z,0;18;1005
dataStream,2015-12-09T18:00:48.801Z,0;19;761
dataStream,2015-12-09T18:01:48.803Z,0;20;885
dataStream,2015-12-09T18:02:48.803Z,0;17;1020
dataStream,2015-12-09T18:03:48.802Z,0;19;864
dataStream,2015-12-09T18:04:48.801Z,0;20;827
dataStream,2015-12-09T18:05:48.814Z,0;19;1007
dataStream,2015-12-09T18:06:48.801Z,0;17;970
dataStream,2015-12-09T18:07:48.802Z,0;18;970
dataStream,2015-12-09T18:08:48.801Z,0;19;976
dataStream,2015-12-09T18:09:48.803Z,0;20;837
dataStream,2015-12-09T18:10:48.803Z,0;20;797
dataStream,2015-12-09T18:11:48.804Z,0;18;992
dataStream,2015-12-09T18:12:48.811Z,0;17;956
dataStream,2015-12-09T18:13:48.807Z,0;18;976
dataStream,2015-12-09T18:14:48.803Z,0;19;949
dataStream,2015-12-09T18:15:48.804Z,0;20;973
dataStream,2015-12-09T18:16:48.821Z,0;19;986
dataStream,2015-12-09T18:17:48.805Z,0;18;972
dataStream,2015-12-09T18:18:48.804Z,0;19;986
dataStream,2015-12-09T18:19:48.806Z,0;18;776
dataStream,2015-12-09T18:20:48.804Z,0;18;872
dataStream,2015-12-09T18:21:48.804Z,0;18;865
dataStream,2015-12-09T18:22:48.805Z,0;19;974
dataStream,2015-12-09T18:23:48.805Z,0;18;996
dataStream,2015-12-09T18:24:48.806Z,1273;20;880
dataStream,2015-12-09T18:25:48.804Z,1270;17;847
dataStream,2015-12-09T18:26:48.807Z,1279;18;985
dataStream,2015-12-09T18:27:48.806Z,1286;19;761
dataStream,2015-12-09T18:28:48.806Z,1273;20;854
